source,title,link,summary,published
CNN.com - RSS Channel - HP Hero,Why isn't the House Judiciary Committee looking into Thomas?,https://www.cnn.com/2023/04/17/opinions/jim-jordan-clarence-thomas-judiciary-committee-obeidallah/index.html,"On Monday, the GOP-controlled House Judiciary Committee — chaired by Donald Trump ally Rep. Jim Jordan — is set to hold a field hearing in New York City called ""Victims of Violent Crime in Manhattan."" A statement bills the hearing as an examination of how, the Judiciary Committee says, Manhattan District Attorney Alvin Bragg's policies have ""led to an increase in violent crime and a dangerous community for New York City residents.""","Mon, 17 Apr 2023 11:37:37 GMT"
CNN.com - RSS Channel - HP Hero,Top secrets come spilling out,https://www.cnn.com/2023/04/16/opinions/top-secrets-come-spilling-out-opinion-column-galant/index.html,"In 1917, British analysts deciphered a coded message the German foreign minister sent to one of his country's diplomats vowing to begin ""unrestricted submarine warfare"" and seeking to win over Mexico with a promise to ""reconquer the lost territory in Texas, New Mexico and Arizona"" if the US entered the world war. When it became public, the Zimmerman Telegram caused a sensation, helping propel the US into the conflict against Germany.","Sun, 16 Apr 2023 11:22:36 GMT"
CNN.com - RSS Channel - HP Hero,How did Sudan go from casting off despotic rule to this?,https://www.cnn.com/2023/04/17/opinions/sudan-revolution-to-civil-war-lynch/index.html,"Four years ago, almost to the day, the people of Sudan were celebrating a revolution after overthrowing longtime dictator Omar al-Bashir. Now the East African country faces the possibility of a complete collapse similar to the chaos we see today in Yemen or Libya.","Mon, 17 Apr 2023 22:45:23 GMT"
CNN.com - RSS Channel - HP Hero,Michelle Yeoh set to return in new 'Star Trek' movie,https://www.cnn.com/2023/04/18/entertainment/michelle-yeoh-star-trek-section-31/index.html,"Live long and prosper, Michelle Yeoh.","Tue, 18 Apr 2023 19:11:23 GMT"
CNN.com - RSS Channel - HP Hero,Recap: 'Succession' finds dark humor in the aftershocks,https://www.cnn.com/2023/04/16/entertainment/succession-season-4-episode-4-recap/index.html,"After the shock came the aftershocks, the power vacuum, and perhaps most significantly and impressively, the laughs, as ""Succession"" pivoted to face life after Logan Roy, in an episode that finally put the HBO show's title into full flower.","Mon, 17 Apr 2023 02:28:12 GMT"
CNN.com - RSS Channel - HP Hero,"'Yellowjackets' leans hard into '90s music nostalgia, and we're here for it",https://www.cnn.com/2023/04/14/entertainment/yellowjackets-90s-music/index.html,"Of the many dark gifts Showtime's eerie hit series ""Yellowjackets"" serves up for us, the juiciest this season is by far the music.","Mon, 01 May 2023 23:02:04 GMT"
CNN.com - RSS Channel - HP Hero,Jeremy Renner revisits 'the amazing group of people' who helped him recover from his accident,https://www.cnn.com/2023/04/16/entertainment/jeremy-renner-update/index.html,"Jeremy Renner is continuing his recovery after his devastating snowplow accident in January, and recognizing those who've helped him along the way.","Sun, 16 Apr 2023 19:04:10 GMT"
CNN.com - RSS Channel - HP Hero,Review: 'Barry' takes a whack at its farewell season,https://www.cnn.com/2023/04/14/entertainment/barry-season-4-review/index.html,"""Barry"" has taken chances from the very beginning, which is certainly true of a fourth and final season that picks up where the third left off, with its hitman-turned-wannabe actor getting arrested. That paves the way for an even darker season that accentuates the show's ensemble aspect while leaning a little too heavily on blurring lines with flights of fancy.","Fri, 14 Apr 2023 12:33:08 GMT"
The Guardian,Joe Biden issues ‘full and unconditional’ pardon to son Hunter,https://www.theguardian.com/us-news/2024/dec/01/joe-biden-pardons-hunter,"<p>Decision marks reversal after US president said he would not use executive authority, but now says Hunter Biden was only prosecuted for political reasons</p><ul><li><a href=""https://www.theguardian.com/us-news/2024/dec/02/hunter-biden-pardon-joe-biden-comment"">Biden’s statement in full</a></li><li><a href=""https://www.theguardian.com/us-news/2024/dec/02/hunter-biden-pardon-joe-biden-comment"">Analysis: With this pardon, Joe Biden delivers a heartfelt hypocrisy</a></li></ul><p></p><p>Joe Biden has issued “a full and unconditional” pardon to his son Hunter Biden covering convictions on federal gun and tax charges, the US president said in <a href=""https://twitter.com/mviser/status/1863380711270453685"">a statement</a> released by the White House on Sunday.</p><p>The decision marks a reversal for the president, who had repeatedly said he would not use his executive authority to pardon his son or commute his sentence.</p> <a href=""https://www.theguardian.com/us-news/2024/dec/01/joe-biden-pardons-hunter"">Continue reading...</a>","Mon, 02 Dec 2024 03:18:37 GMT"
The Guardian,Swansea mother ‘traumatised’ by arrest under Terrorism Act,https://www.theguardian.com/uk-news/2024/dec/02/swansea-mother-traumatised-by-arrest-under-terrorism-act,"<p>Emma Kamio describes ‘abuse’ of act after daughter’s alleged involvement in action against Israeli arms company</p><p>A Swansea woman has said she was left traumatised after being arrested under the Terrorism Act and held incommunicado for five days because her daughter was allegedly involved in an action against an Israeli arms company.</p><p>Emma Kamio, 57, who runs her own homeopathy and pilates business, was led away in handcuffs from her home in front of her son and neighbours and had three laptops and mobile phones seized, after a Palestine Action protest at an Elbit Systems UK building near Patchway on the outskirts of Bristol.</p> <a href=""https://www.theguardian.com/uk-news/2024/dec/02/swansea-mother-traumatised-by-arrest-under-terrorism-act"">Continue reading...</a>","Mon, 02 Dec 2024 05:00:15 GMT"
The Guardian,UK politics live: Labour under pressure over housing and waiting list targets,https://www.theguardian.com/politics/live/2024/dec/02/uk-politics-live-keir-starmer-nhs-waiting-lists-housebuilding,"<p>Health bosses reportedly concerned about government’s focus while council leaders are said to believe building targets are unrealistic</p><p>Growth expectations among UK companies have taken “a decisive turn for the worse”, in a fresh blow to <a href=""https://www.theguardian.com/politics/rachel-reeves"">Rachel Reeves</a> amid warnings that business confidence has plummeted since the budget. <strong>Julia Kollewe</strong> has the story.</p><p>Building owners who fail to remove dangerous cladding could face jail, a minister warned today.</p><p>I would want people who own buildings that are watching this, who have not been remediating them, to know we are on them, we are after them, and we want those buildings remediated. And if they don’t, they will feel the force of the law.</p><p>We have a range of powers already, ranging from fines to prison sentences, that can be used in health and safety cases.</p> <a href=""https://www.theguardian.com/politics/live/2024/dec/02/uk-politics-live-keir-starmer-nhs-waiting-lists-housebuilding"">Continue reading...</a>","Mon, 02 Dec 2024 10:18:06 GMT"
The Guardian,"Actor Ian Smith, best known as Neighbours’ Harold Bishop, reveals terminal cancer diagnosis",https://www.theguardian.com/tv-and-radio/2024/dec/02/actor-ian-smith-neighbours-harold-bishop-reveals-terminal-cancer-diagnosis,"<p>The 86-year-old says he will leave the hit Australian TV show after doctors told him he had a form of lung cancer </p><p>Beloved Neighbours star Ian Smith has announced he has been diagnosed with a “non-fixable” type of lung cancer.</p><p>The actor, who has played Harold Bishop on the long-running Australian soap, revealed his diagnosis in an interview on Channel 10, adding that he would be leaving the show.</p> <a href=""https://www.theguardian.com/tv-and-radio/2024/dec/02/actor-ian-smith-neighbours-harold-bishop-reveals-terminal-cancer-diagnosis"">Continue reading...</a>","Mon, 02 Dec 2024 08:21:39 GMT"
The Guardian,Middle East crisis live: Iranian-backed militias reportedly enter Syria to back Assad’s army,https://www.theguardian.com/world/live/2024/dec/02/middle-east-crisis-live-syria-iran-assad,"<p>Move comes after Aleppo falls to Islamist rebels, Hayat Tahrir al-Sham</p><p>Israeli media reports that prime minister <strong>Benjamin Netanyahu</strong> will give testimony in his corruption trial not in Jerusalem as originally planned, but in a fortified bunker in Tel Aviv.</p><p>Netanyahu’s lawyers have sought to delay him giving testimony, arguing that conducting the war has deprived him of the opportunity to prepare his defence, and the security implications of having him appear at a known time and public location.</p><p>We all have come to the conclusion that any sort of insecurity in Syria won’t be limited to Syria alone. We are all aware of the fact that terrorism would not be concentrated in a single place and spreads to other areas.</p><p>Our Turkish friends are as much concerned as we are about the course of developments in Syria. It is clear that one of the reasons for … terrorism in Syria has been the occupation by the American military forces.</p> <a href=""https://www.theguardian.com/world/live/2024/dec/02/middle-east-crisis-live-syria-iran-assad"">Continue reading...</a>","Mon, 02 Dec 2024 10:17:05 GMT"
The Guardian,Blair thinktank criticises ‘unfounded’ nuclear fears after Chornobyl,https://www.theguardian.com/business/2024/dec/02/nuclear-power-chornobyl-carbon-emissions-thinktank-tony-blair-institute,"<p>Tony Blair Institute says global carbon emissions would be 6% lower if not for ‘inaccurate narrative’ over 1986 disaster</p><p>Global carbon emissions would be 6% lower than today if not for the “inaccurate narrative” against nuclear power since the Chornobyl disaster that has created “unfounded public concern”, according to Tony Blair’s thinktank.</p><p>A report from the Tony Blair Institute (TBI) has found that if the <a href=""https://www.theguardian.com/environment/nuclearpower"">nuclear power</a> industry had continued to grow at the same pace as before the 1986 nuclear disaster, the carbon savings would be the equivalent of removing the emissions of Canada, South Korea, Australia and Mexico combined.</p> <a href=""https://www.theguardian.com/business/2024/dec/02/nuclear-power-chornobyl-carbon-emissions-thinktank-tony-blair-institute"">Continue reading...</a>","Mon, 02 Dec 2024 05:00:17 GMT"
The Guardian,Outrage as Gregg Wallace calls accusers ‘middle-class women of a certain age’,https://www.theguardian.com/tv-and-radio/2024/dec/01/gregg-wallace-outrage-grows-as-conduct-complaints-over-14-years-revealed,"<p>BBC faces questions after revelations that it received complaints about MasterChef star over period of 12 years</p><p>Outrage over Gregg Wallace’s alleged conduct has intensified after he dismissed his accusers as “<a href=""https://www.theguardian.com/tv-and-radio/2024/dec/01/gregg-wallace-says-complaints-came-from-middle-class-women-of-a-certain-age-masterchef"">middle-class women of a certain age</a>”, following revelations that the BBC received multiple complaints about him over a period of 12 years.</p><p>The corporation and other broadcasters are facing growing questions about how the MasterChef presenter was allowed to remain on screen despite a series of allegations of inappropriate behaviour dating back to at least 2012.</p> <a href=""https://www.theguardian.com/tv-and-radio/2024/dec/01/gregg-wallace-outrage-grows-as-conduct-complaints-over-14-years-revealed"">Continue reading...</a>","Sun, 01 Dec 2024 19:55:28 GMT"
The Guardian,Russia-Ukraine war live: One killed and several injured in Russian drone strike on western Ukrainian city,https://www.theguardian.com/world/live/2024/dec/02/olaf-scholz-volodymyr-zelenskyy-vladimir-putin-russia-ukraine-war-live-updates,"<p>Fire engulfed several flats on the top floor of a five-storey apartment building in Ternopil, a city far from the Ukrainian frontline</p><ul><li><strong><a href=""https://www.theguardian.com/world/2024/dec/02/german-chancellor-olaf-scholz-arrives-in-kyiv-for-surprise-visit-volodymyr-zelenskyy-ukraine"">German chancellor Olaf Scholz arrives in Kyiv for surprise visit</a></strong></li></ul><p>The Kremlin has responded to the news that the German chancellor, <strong>Olaf Scholz</strong>, is in Kyiv in a show of support for Ukraine.</p><p>In a regular press briefing to journalists, Kremlin spokesperson Dmitry Peskov said Moscow had no “expectations” from the visit by Scholz, <a href=""https://www.theguardian.com/world/live/2024/dec/02/olaf-scholz-volodymyr-zelenskyy-vladimir-putin-russia-ukraine-war-live-updates?filterKeyEvents=false&amp;page=with%3Ablock-674d73788f0816561c4a059b#block-674d73788f0816561c4a059b"">who spoke by phone to Vladimir Putin last month in a controversial phone call</a>.</p> <a href=""https://www.theguardian.com/world/live/2024/dec/02/olaf-scholz-volodymyr-zelenskyy-vladimir-putin-russia-ukraine-war-live-updates"">Continue reading...</a>","Mon, 02 Dec 2024 10:15:01 GMT"
The Guardian,Romania’s Social Democrats on course to win parliamentary majority despite far-right surge,https://www.theguardian.com/world/2024/dec/02/romania-social-democrats-on-course-to-win-parliamentary-majority,"<p>Centre-left PSD looks to have held off far-right challenge, with 70% of Romanians voting for mainstream parties</p><p>Romania’s ruling Social Democrat party (PSD) was on course to win the most votes in Sunday’s parliamentary elections, holding off a strong far-right surge that could yet deliver the country’s presidency to a Moscow-friendly ultranationalist.</p><p>Amid uncertainty as to whether the constitutional court would on Monday order the first round of the presidential ballot to be rerun, officials said that with 99.5% of votes counted, the centre-left PSD was credited with 22.6% of the vote.</p> <a href=""https://www.theguardian.com/world/2024/dec/02/romania-social-democrats-on-course-to-win-parliamentary-majority"">Continue reading...</a>","Mon, 02 Dec 2024 10:17:01 GMT"
